id,lyrics,label,augmentation
T1_TRAIN_1216,"Quisiera poder hablarte, decirte cuánto te amo
Y abrazarte, como antes
Quisiera sentir tu risa
Volver a a tocar tus manos, siempre tibias, cada día
Quisiera verte despertar a lado mío
Que dios me escuche y pueda darme lo que pido

Vivo en mundo de mentiras, fabricando fantasías
Para no llorar, ni morir por tu recuerdo
Vivo malgastando horas, evitando estar a solas
Para no pensar, pero tu imagen donde quiera está presente
Yo no he podido superar perderte

Y dice
Wuh

Fabricando fantasías
Vaya, Sergio",NM,original
T1_TRAIN_1217,"Te alejaste de mí
Ya no puedo perdonarte
Te alejaste de aquel
De aquel amor tan grande

– – –

Hoy temprano al correo fui
A recoger carta de ti
Hace mucho que no escribes
Yo no sé lo que pasará
Algo me anuncia el corazón

Entre flores y manadas
Y las aves con su cantar
Una linda pastorcita
Era muy feliz

Un día un desconocido
Que bonito que le habló
Diciéndole mil promesas
Y se enamoró",M,original
T1_TRAIN_1218,"Acaricia mi ensueño, el suave murmullo de tu suspirar
Como ríe la vida si tus ojos negros me quieren mirar
Y si es mío el amparo de tu risa leve que es como un cantar
Ella aquieta mi herida, todo, todo se olvida

El día que me quieras la rosa que engalana
Se vestirá de fiesta con su mejor color
Y al viento, las campanas dirán que ya eres mía
Y locas las fontanas se contarán su amor

La noche que me quieras desde el azul del cielo
Las estrellas celosas nos mirarán pasar
Y un rayo misterioso hará nido en tu pelo
Luciérnagas curiosas que verán que eres mi consuelo

El día que me quieras no habrá más que armonía
Será clara la aurora y alegre el manantial
Traerá quieta la brisa, rumor de melodía
Y nos darán las fuentes su canto de cristal
El día que me quieras endulzará sus cuerdas el pájaro cantor
Florecerá la vida, no existirá el dolor",M,original
T1_TRAIN_1219,"Wo-oh, oh-ouh
Juntos en la habitación

No sé por qué No sé por qué
No quiere' darte la oportunidad Ey; oh, no
Haces que me motive Baby
Y me provocas sin necesidad Uh
Cuando estamos solo' Tú lo sabe'
Tú me miras y me provocas Ajá
Me dejas tocar tu piel
Mientras te beso la boca Demasiado

Quiero que se repita la ocasión
Quiero que tú repita' tus movimiento' Movimiento'
Bebé, ¿qué tal si paramos el tiempo
Y bregamo' con la situación?
Y mejor tenemos sexo? Oh-oh, oh-oh

Ah-hmm, eh-yo'; ¡uh!
Yo sé que estás consciente de lo que de ti me han dicho Oye
Te gustan la' mujere' Ajá, pero te encanta el bicho Wow
Yo estoy claro de lo que de mí te han dicho Ey
Que lo tengo grande y que bien rico chicho Okay
Y dale, métele
Solo por capricho sométele, motívate
Agárralo con tu mano y verás que es algo sano
Dale para elante y para atrás' y súbete en el palo
Ven, lúcete, ey ¡Auh!
No me hagas perder el tiempo
Dale, ven, que me siento contento Yeah
Este bicho parece cemento Ouh-oh; ¡auh!
Yo sé que a ti te gusta cuando hacemos el amor All right
Y prendemos en llamas, juntos en la habitación La Marrash
Wo-oh, oh-ouh
Juntos en la habitación; ajá
Arcángel, para, prra

Hija 'e Lucifer, por dentro te lo voy a esconder
Real G4 Life tatua'o en mi piel En mi piel
Fumando puré Uah, chingando con cien kilo' en el hotel En el hotel
Te la voy a comer, este bicho te va a poseer Real hasta la muerte, ¿óyete, cabrón?
Mis soldados se mueren por mí; veinte mil en mi cuello, este bicho es dinero y poder Poder
'Toy empercocia'o, te lo pongo en la boca y después te lo voy a meter Meter
Yo tengo toda' las Jordan; bebé, mi pistola es una .23 ¡Brrr!; una .23
Me puse las Infrared porque tengo todas llenas de sangre las Bred Las Bred
Yo soy un demonio por dentro 'e tu cuerpo, tú vas a venirte otra ve' Otra ve'
Yo te exploto la tráquea y despué' hacemo' la cabrona 69 al revé' Al revé'
A mí me quieren matar, pero ella me chinga para atrás' y me quita el estré' El estré'
Por party cobraba mil, despué' cobré dos mil, pero ahora estoy cobrando tre' ¡Jaja!

Haciéndolo contigo yo me crezco
Bien rico, te lo voy entrando bien lento A-All day
Me grita: Geezy, más duro Tú sabe', y yo que soy un bellaco Okay
La embarro toda de crema y ese culo se lo 'esbarato Ah
Media taquilla de sour, fumando en La Perla y Los Towers
Tengo la vía directa, me llegan a casa los kilos de powder
Mi jeva le dijo a su amiga que soy un chulito y que chingo bien rico
Ahora se pasa en Snapchat mandándome fotos del culo y el crico
Ay, má', tú dice', conmigo quieres lucirte Yeah
Hacerme cosas mala' y una demonia convertirte
Yo arriba, tú abajo; yo abajo, tú arriba Ey, yeah
Tú encima toda la noche para darte calentura

Ah, ah, ah, ah-hmm
Austin La Marrash
Arcángel, para
Ozuna, baby Ozuna
De La Geezy, homie De La Geezy, baby
Anuel Oh
Dí-, díselo, Luian
Mambo Kingz
Trap Kingz
¡Auh!
El creador de esta pendejá'
Me voy a cagar en la madre 'el diablo
Ando con los mío'
Los reye' con los diose', ¿óyete, bebé?
Bien duro
Nosotro' estamo' encima 'e la pirámide de los Illuminati
Mera, dime, Spiff Dimelo Vi
Real hasta la muerte
MMG Coke Boy",M,original
T1_TRAIN_1220,"Let us go, let us go, let us go Yo soy el mario de tu mujer
Let us go, let us go, let us go  Don Miguelo, Sensato
Let us go, let us go, let us go

¡A-a-a-a-a-activación!
Demasiado fuerte el ritmo, son hijos mío'

Mira quien llegó, el mari'o 'e tu mujer El papic chulo
Si tú vas a pelea', entonce', empieza a resolve'
¿Te llenaste de odio?
Que ella no es sólo tuya, también es mía
¿Tú ve' esos braciele'? Yo se lo compré
Yo sólo te informo por si no lo sabía'
Mira quien llegó, el mari'o 'e tu mujer ¡Cuernu', cuernu'!
Chequeale el WhatsApp, chequeale el WhatsApp
Yo sólo te informo por si no lo sa-
Don Miguelo, ahora el chulo soy yo, Sensato; ¡Swag!

Es que yo soy su papi, soy su flaco, su lápiz
Yo si la pongo happy, cuando le doy su salsa teriyaki
Tú-tú-tú, tú no le da' naki-naki, yo le saco la caqui Durísimo
Tranqui, como un sanky panky
Para llega' a la capi me llena el tanque Full
Yo estoy más alante que alante, I am the shit, soy el purgante
'Toy en el volante, y tu mujer se me sienta alante Alante, ahí
Toma tu lollipop, yo 'toy rulay, tonight we gonna pop
In the back club-club, no hay que habla'
Solamente machuca, machuca

In the back club-club, machuca, machuca
Yo 'toy rulay, tonight we gonna
Club, club, club, club
Club Oye

Oye, llámame al phone Phone
Que soy tu negro guapetón -Tón
Diablo, que veriphone, para pasarle este tarjetón ¡Fuim!
Supe que te gusta la acción hasta que se te mete un calentón
Dicen que el estrés y el popcorn, se quitan con la misma función
Guaya, guaya, guaya, no le pare' a los guardia'
Que si no' llevan preso', le' doy su para el de peso' Lo' sobornamo'
Mira quién hace su entrada

Sensato El mari'o de tu mujer
Yo soy el mari'o de tu mujer, jajaja
Diamond, Mora Racing, DMY Music
Y en el beat, Don Miguelo
Yo 'toy rulay tonight we gonna
Club, club, club, club",M,original
T1_TRAIN_1221,"Bebecita
Bebe-bebecita, uah

Lo de nosotro' es un secreto, que nadie se entere Uah
Baby, yo siempre me vengo contigo cuando tú te viene' Uah
Ante el mundo somos amigo' y lo hacemo' escondido' Oh, oh, oh
Tú y yo solo' en mi cama y Dios es el testigo Oh, oh, oh
Lo de nosotros es un secreto, pero siempre nos vemo' No' vemo'
Y todos el mundo habla de nosotros, pero siempre nos comemos Comemo'
Y tú me hiciste enloquecer, yeh Oh-oh-oh, oh-oh
Y contigo me siento bien, yeh Oh-oh-oh, oh-oh, oh, ah
Y nadie nunca lo va saber Bebé, que tú ere' mi mujer Mi mujer
Y nadie junto' nos quiere ver, pero no' vamo' a esconder

Yo te hago el amor bien rico
Y te aprieto la mano La mano
Bebé, ya son como la' cuatro y pico
Pero para el sexo es temprano Temprano
Baby, conmigo tú te sientes vivo, pero siempre no' matamo'
Lo' secretos siempre se saben, baby, tarde o temprano Temprano

Imposible el celibato, sin ti me mato
Y de tu cuerpo soy un tecato -cato
Bebé, tú ere' mía, yo no comparto Uah
Y siempre te rompo toda en mi cuarto, bebé Ey
Hasta la muerte hicimo' un pacto Uah
Y siempre lo hacemo' rico en mi cuarto, bebé
Bebecita, bebecita Babe; uah

Real Hasta La Muerte, baby
Dale, dale, ey
Karol G, uah
Bebecita, Karol G, bebecita Oh-oh-oh; uah, uah
Mera, dime, EZ Uah, uah; EZ who made the beat
Lo' intocable', ¿oíste, bebé?
Eh, ah Oh-oh-oh, oh-oh, oh
Real Hasta La Muerte, bebecita Eh, eh
Bebecito ¡Brr!
Uy, Anuel Eh, eh
Mera, dime, Frabian Hmm, no
Mera, dime, Prida Ah, uah
Bebecita
Bebe-bebecita, ah-ah-ah-ah",M,original
T1_TRAIN_1222,"o-no-no

Hazen

Yeh-yeh-yeh-yeh, yeh-yeh-yeh-yeh
Si te vas, yo quiero saber si tú te vas
Mami, cuando tú quieras, cuando tú quieras, yeh, yeh

Vete, eh-eh-eh
Nadie te está aguantando y la puerta está abierta, eh
No te preocupe' por nosotro' do', nuestra historia ya está muerta
Espero que seas feliz y que te diviertas, eh
Pero para acá no vuelvas, no-no-no-no

Ey, dime, ¿qué esperas?
Baby, te quiero, pero afuera
Ere' alguien por dentro y otra por fuera
Y ya no siento nada cuando te encuera'
Dame-dame banda, eh
En mi corazón ya tú no ere' la que manda
Se acabó, por ti ya no siento nada
De nuestra serie ya no salen temporada'
Así que vete lejo', dile al diablo que te envíe el pin
Hace tiempo que no somo' un team
Para el carajo nuestro aniversario y San Valentín
Ya no hay más Christian Lou ni los traje' en satén
Síguelo, que está verde, eh
Que tiene' la culpa, es lo que te muerde
Quédate con el perro, para que de mí te acuerde'
Y piense' en todos lo que te pierde'

Pero te deseo suerte, ahora soy má' fuerte
Gracia' a todos lo que me hiciste, eh
Tú nunca me quisiste, eh
No sé por qué me insiste'",M,original
T1_TRAIN_1223,"Yeh
El Dominio, nigga
Real G4 Life
Codeine Niggas
Oye bebé
Full Harmony

Sólo quiero que vuelvas, que vuelvas
Tu novio que resuelva, resuelva
Que nos vea y se muerda, se muerda
No quiero que te envuelvas, recuerda

Como a ti te trato, ninguna
Yo soy el mejor que te hace sentir
Tú eres las otras en una
Yo tengo mujer, no te voy a mentir
Tú me dices y llego a donde es ti
Te llevo a visitar la luna
Después que yo te lo metí
No quiero probar más ninguna
Mi amor es puro como un kilo
Date dos pase a tu estilo
Que nota cabrona, ¿de qué es que te hablaba?
Mirandote el culo, es que se me fue el hilo
Bellaco, nunca me concentro
Ya me lo imagino alli adentro
Con miles de putas me acuesto
Me vengo y me siento vacío por dentro

Te toco escondi'a en el baño
Ya han pasao días y años
Yo sé que en el día con tanta jodienda
También yo a ti te he hecho daño
Ya no contestas ni el cel
¿Cómo te voy a convencer?
Te acuestas con otro, en el amancer
No es lo mismo conmigo, con él
Tu relación 'tá jodia, piensas en mi todo el día
Cuando él se va a trabajar, me empieza a extrañar, y a llamar escondia'
Que de nada él se entere, que si hace un gesto, se muere
Que no te maltrate y te hable bonito como lo linda que tú eres",M,original
T1_TRAIN_1224,"Yo tengo la culpa de que ella no esté
No supe cuidarla, no supe ser fiel
Ella puso el alma yo puse la piel y ya vez

Le puse un altar con alegros de amor
Dejo por ofrenda su buen corazón
Ella fue la luna y yo intento de sol que no alumbró

Se fue, se fue
Se fue la vida cuando ella se fue
En su equipaje llevaba espinas que yo le sembré
Ella se fue, dejo colgada en el closet la piel
Podría arrancarse tantas heridas que yo le cause
Ella se fue

La luz de sus ojos fue una oscuridad
Abrió los caminos que no supe andar
Ella fue mi fuerza, mi espina dorsal
Y ya no está",NM,original
T1_TRAIN_1225,"corazón

Te juro que no...
Si he sabido amor
Que te vuelvo a ver
Como en un desierto
Muriendo de sed

Y repite el eco
Y el eco se va
Sin que nadie escuche
Tu risa, tu hablar

Y hoy que estas aquí
Vamos a saciar
Estas ansias locas
Que tengo de amar

Te juro que no...",NM,original
T1_TRAIN_1226,"Once again, something special
Aventura

13 de diciembre del año '80 a las 3:24
Nació un niño blanco con ojos azules, cabello castaño
La madre con mucho orgullo después de tanto tiempo al fin sonríe de emoción
Lloraba inquietamente, la enfermera pregunta cuál es la razón
Pues el padre con sólo 6 meses de aquel embarazo los abandonó
No dejó ni motivos ni huellas, una mañanita se fue y no volvió
Y la madre no olvida ese día que aquel hombre ingrato; le falló

El niño va para 8 meses, se parece a su padre y ya dice Mamá
Ya los conflictos comienzan, el welfare no alcanza y nadie quiera ayudar
Sólo le importa entender, que su hijo necesita comer
Y la renta le faltan 2 meses, la plata que entra no alcanza para nada
Decisiones tomó aquella madre, la prostitución la llevo a progresar
Y aquel niño nunca se dio cuenta lo que hacia su madre por él nada mas

Y van pasando los años y el niño lindo de mami vive como un rey
Nada se le negó, si en todo se consintió
Creído y presumido el joven se a vuelto, y se cree el mejor
Por el sudor de su madre tiene carro del año y viste de Armani no mas
Sólo un amigo de infancia y muchos enemigos por su personalidad
Cuando llegues a grande yo quiero que seas abogado o un gran militar
No te olvides que no tienes padre
Y la novia que elijas te tiene que amar
Soy tu madre, tu padre y tu amiga''
Fueron las palabras de aquella mamá

Esta es la historia de una madre insaciable
Que criando su hijo cometía un error
No oyó consejos, siguió sus sentimientos
Y aunque vendió su cuerpo, por su hijo luchó
Amor de madre es un amor infinito
Ese fruto en el vientre es un regalo de Dios
Algunas veces cometemos errores
Y esa pobre mujer no tuvo otra opción

Diciembre 16 del año 2003, ya no es un niño, ya tiene 23
La madre llorando, su hijo a cambiado, tiene mala amistades y usa drogas también
Consejos le dio, y nunca a su madre escuchó
Un día tocaron la puerta oficiales, buscando un asesino con su descripción
La madre no lo creía y llorando decía ''Mi hijo a nadie mató''

Y la madre llorando de pena gritaba en llantos ''ten piedad mi Dios''
Le importaba un comino las pruebas, su hijo era inocente en su corazón
Mientras el hijo sufría en la cárcel mas sufrió su madre, y murió
El hijo ahora analiza lo buena que fue su madre y nunca la valoró
Se hecha toda la culpa y recordar cómo fue es un castigo de Dios",M,original
T1_TRAIN_1227,"Uh-uh, uh-uh, uh
Multimillo Records La-la-la-la-la, la-la; oh-oh
Jowell & Randy La-la-la-la-la, la-la; eh, eh, eh
¡Wisin & Yandel! La-la-la-la-la, la-la, la, la, la; eh-eh, eh-eh, eh-eh, eh-eh

Anoche andaba pasando, atención prestando
A lo que estaban hablando un par de mujeres Jowell & Randy
La' seguí analizando, todos los pasos viendo
Era que andaban cazando Ok, suelta el ritmo
Caminando para la pista, ella se pone lista
Está rompiendo el mambo Los líderes
Era que andaban cazando Envuelto

Cuando tú me dice'
Perréame, pe-pe-pe-perréame, perréame
No perdamos tiempo
Perréame, ese ritmo les gusta a los dos
Después de aquí nos matamo'

Le mete racatán, que trai'te a tu mai, que hace falta
Quítate la cara de santa Jeh, jeh
Como el racatán, aquí tengo lo tuyo, en la rumba
Vamo' y terminamo' esto en casa
Es que tú me dice' que te pise y te erice Ajá
Que te vire como media y descuartice
Ese cuerpo, tremendo ese booty, lentas posiciones
Darte castigo sin lamento Jeh
Tú me dice' que te siga dando
Brinca-ca, aquí todos el mundo contento No
No te deje' contar el mismo cuento
Yo no quiero lamento, ha llegado El Momento Suelta

No sé cómo se llama
Pero cuando baila siento como si estuviera en otro panorama
Anda con cuatro amigas ricas matando desde la entrada
Ella se dejó del novio hace cinco semanas
Yo tengo una noticia, el Multimillo activó la milicia
Llegamos a la disco buscando una caricia Ella sabe
Báilame como tú lo haces, dale, con malicia
Pórtate bien conmigo para comprar tu franquicia
Sigo vivo por algún motivo
Es que cuando ella baila su poder es radioactivo
Después de estar con ella eres un hombre pensativo
Voy a lanzarlos, como a Hockey, voy a que la derribo Sh-sh, pla

Prende un phillie, ven vacila, sube el ánimo
Quedan invitadas las mujeres de este party
Soy quien se desespera cuando llegan todos los booties y yo
Las espero emperfuma'o, acicala'o y todos
Hmm, ella decía Wow, tan lindos esos ojitos, aunque los tenga arrebatado Jowell
Y yo con un culito así, me quedo amarra'o ¿Qué?
Te juro que respeto y que no miro para el lado ¡Sí, Pepe!
No te tengo que mentir
Lo primero que pienso cuando llego es partir
Soy como la coca si me dejas sentir
No te vas a arrepentir
WY Records

Yo les he escuchado decir que son los numero uno
Cuando ustedes saben dentro de ustedes que...
Ustedes todositos están bregoniando
Nosotro' estamos bendecidos
W, Yandel, Jowell y Randy
Muy simple, no podíamos faltar nosotros, ¡claro que no!
Nosotros somos los de El Momento
Jowell, Randy Nota Loka
Esto es un perreo
Live Music",M,original
