song_id,song_title,artist_id,artist_name,lyrics,language,label,similaridad_porcentaje,estado
2219122_bt,La Mas Bonita De Todas,918,Los Dareyes De La Sierra,"título: La Mas Bonita De Todas, artista: Los Dareyes De La Sierra. Ese día la vi, me enamoré completamente de ella, sentí en mi corazón, que lloraba de emoción, por mi hermosa niña, sus pequeños ojos que miraba, tan bonito como la miel, tan claro, y en su manera de hablar, parecía escuchar a los ángeles cantando, el más hermoso de todos, el que mi vida ha cambiado, esa joven, con una boca pequeña, y con un cabello dorado, el más hermoso de todos, el más anhelado de mi sueño, que es pequeño, y quiero que estés siempre junto a mí, sus pequeños ojos que miro, tan hermoso como la miel, tan claro, y en su forma de hablar, me pareció escuchar, a los ángeles cantando, el más hermoso de todos, que mi vida ha cambiado, esa jovencita, con una boca pequeña, y con el pelo dorado, el más hermoso de todos, el lado de mi sueño anhelado, que es pequeño, y quiero que esto ́, para siempre ́.",es_LATAM,NM,71.52,aceptable
2221818_bt,La Suata,13,Banda MS de Sergio Lizárraga,"No te sentías, no te sentías, no te sentías, no te sentías, no te sentías, no te sentías, no te sentías, no te sentías, no te sentías, no te sentías, no te sentías, no te sentías, no te sentías, no te sentías, no te sentías, no te sentías, no te sentías, no te sentías, no te sentías, no te sentías, no te sentías, no te sentías, no te sentías, no te sentías, no te sentías, no te sentías, no te sentías, no te sentías,",es_LATAM,M,40.67,aceptable
2224748_bt,La Múcura,41,Texas Tornados,"No puedo ayudarla, no puedo ayudarla, no puedo ayudarla, no puedo ayudarla, no puedo ayudarla, no puedo ayudarla, no puedo ayudarla, no puedo ayudarla, no puedo ayudarla, no puedo ayudarla, no puedo ayudarla, no puedo ayudarla, no puedo ayudarla, no puedo ayudarla, no puedo ayudarla, no puedo ayudarla, no puedo ayudarla, no puedo ayudarla, no puedo ayudarla, no puedo ayudarla, no puedo ayudarla, no puedo ayudarla, no puedo ayudarla, no puedo ayudarla, no puedo ayudarla, no puedo ayudarla, no puedo ayudarla, no puedo ayudarla, no puedo ayudarla, no puedo ayudarla, no puedo ayudarla, no puedo ayudarla, no puedo ayudarla, no puedo ayudarla, no puedo ayudarla, no puedo ayudarla, no puedo, no puedo ayudarla, no puedo ayudarla, no puedo, no puedo ayudarla, no puedo, no puedo ayudarla, no puedo, no puedo ayudarla, no puedo ayudarla, no puedo, no puedo ayudarla, no puedo ayudarla, no puedo ayudarla, no puedo ayudarla, no puedo ayudarla, no puedo ayudarla, no puedo, no puedo ayudarla, no puedo ayudarla, no puedo, no puedo ayudarla, no puedo ayudarla, no puedo ayudarla, no puedo, no puedo ayudarla, no puedo ayudarla, no puedo ayudarla, no puedo, no puedo ayudarla, no puedo, no puedo ayudarla, no puedo ayudarla, no puedo ayudarla, no puedo, no puedo ayudarla, no puedo ayudarla, no puedo, no puedo ayudarla, no puedo ayudarla, no puedo ayudarla, no puedo ayudarla, no puedo ayudarla, no puedo ayudarla, no puedo, no puedo ayudarla, no puedo ayudarla, no puedo ayudarla, no puedo ayudarla, no puedo ayudarla, no puedo ayudarla, no puedo ayudarla, no puedo ayudarla, no puedo ayudarla, no puedo ayudarla, no puedo ayudarla, no puedo ayudarla, no puedo ayudarla, no puedo ayudarla, no puedo ayudarla, no puedo ayudarla, no puedo ayudarla, no puedo ayudarla, no puedo ayudarla, no puedo ayudarla, no puedo ayudarla, no puedo ayudarla, no puedo ayudarla, no puedo ayudarla, no puedo, no puedo ayudarla, no puedo, no puedo, no puedo ayudarla, no puedo, no puedo ayudarla, no puedo ayudarla, no puedo ayudarla, no puedo ayudarla, no puedo ayudarla, no puedo ayudarla, no puedo ayudarla, no puedo ayudarla, no puedo ayudarla, no puedo ayudarla,",es_LATAM,NM,61.6,aceptable
2225488_bt,Nadie Tiene Que Saber,1397,El Boy C (Ft. Farruko),"Título: Nadie tiene que saber, artista: El niño C Ft. Farruko. El regalo de todo, woh, woh-oh-oh, el regalo de todo, yeah, el niño C, bebé,",es_LATAM,M,38.05,aceptable
2225593_bt,Papa Dios Me Dijo,182,Secreto El Famoso Biberón,"Título: Papa Dios Él me dijo, artista ya soy un secreto El Famoso Biberón. Yeh, yeh, yeh, yeh, oh-oh, hey, oh. Papá Dios me dijo que en la calle hay mucho mal, que mucho' subirán, otros bajarán, que los que me rodean se convertirán, incluso me matarán lo intentarán, siempre perserto cuando salgo allá, porque me di cuenta de que es cierto que 'tan para mí, siempre le pido al Señor cuando salgo allí, que me protegeré porque 'tan para mí, ahora soy un hombre muerto que canta, soy un fantasma que cuando cae simplemente se levanta, mucho' quieren matarme, enviar mi cuerpo por el agujero, nadie me dio comida cuando en mi barraga tuve ese eco, dándome vergüenza en la calle, con los labios secos, tomé mucha lucha, y me saqué a mí mismo, todo lo que he hecho.",es_LATAM,NM,74.82,aceptable
2225713_bt,Trae Pa– K Esa Yerba Güena,1,Melendi,"Título: Trae a Pa-K Que Yerba Vüena, artista: Melendi. Ya el Navidá y el 'Rey' Mago', corren por la ciudad con el 'regalo', uno' traen carbón porque son malos ', y otro' lo dan para... el 'camel' en el barrio, y fueron al portal de Belén, que tiene una 'gran' tetina', para ver si mi pepé salía de una v' de la mosca, y cuando ella me vio, poner una cara de maravilla, y dijo: 'Pequeño' no, 'perate que es mayo, ya el Navidá, la nieve cubre el 'parque', y otro ve la 'bella', he vuelto a equivoca, Jo' cuarto' no vale, y voy a dejar de fumar Eh, no lo frecuentaré 'bar', pero esta noche es vieja, ya he sacado esa yerba, jaja-ja-ja",es_ES,M,65.94,aceptable
2225790_bt,Cuando Regreses,259,Santiago Cruz,"Título: Cuando regreses, artista: Santiago Cruz. No sé qué pasará cuando vuelvas, cuando te vuelva a ver, no sé si sentiremos lo mismo, con sus variantes incertidumbres el tiempo pasa, sólo espero que te guste, que todavía mueras por estar conmigo, y que todavía te falte el aire cuando te miro, te sigas riendo de mis tonterías, y que todavía me sienta parte de tu vida, que todavía me muera por estar contigo, que todavía me recuerde todos tus caminos, que todavía me pierda entre tus fantasías, que todavía me sientas parte de mi vida, que me sigas sintiendo parte de mi vida, que te sigas enamorando, que no sé lo que va a pasar cuando vuelvas, y que me siga sintiendo parte de tu vida, que no sea culpable de no mirarme, que pase el tiempo, que me sigas, que me sigas muriendo por estar conmigo, y que me siga muriendo por estar enamorado de ti, y que aún me siga perdiendo el aire cuando te miro, que te siga riendo de mi tontería, y que todavía me sienta parte de tu vida, y que todavía me siga yendo, y que me siga muriendo por estar enamorado de ti, y que todavía extraño el aire cuando te miro, que todavía te miro, todavía me rindo, que todavía me río, que me rindo de ti, y que me río de ti, que me río.",es_LATAM,NM,77.59,aceptable
2226892_bt,Yo Te Voy A Amar,649,*NSYNC,"título: Te amaré, artista: *NSYNC. Oh oh oh oh oh oh oh oh.... Cuando sientas tristeza, no puedes calmarte, cuando haya un vacío, no puedes llenarte, te abrazaré, te haré olvidar lo que te hizo sufrir, no caerás, mientras estés a mi lado.... Si sientes un frío tu corazón, seré tu abrigo, tu ilusión, hasta que ya no respire, te amaré, te amaré. Siempre te he amado, y, amor, nunca estaré, para siempre a tu lado, nunca me iré, te prometo mi amor, te juro a Dios que te juro ante Dios..., nunca te echaré de menos, tu corazón, nunca volveré a llorar... todavía moriré por ti..., te amaré así, sin tu amor, en mi vida, no sé cómo viviré... hasta que no te vuelva a respirar, te amaré, te amaré...",es_LATAM,NM,77.37,aceptable
2226996_bt,¿Por Qué Terminamos?,107,Gerardo Ortiz,"título: ¿Por qué hemos terminado?, artista: Gerardo Ortiz. et entradas tan bajas como $112. Digo que no me importa lo que estés haciendo, pero siempre pregunto a tus amigos qué te ha pasado, dices que no te importa si vivo o muero, pero sabes bien que no puedes vivir sin mí, tratamos de olvidar pero no funciona, y sé que estás haciendo la misma pregunta. ¿Por qué terminamos si seguimos teniendo mil besos para darnos?, estoy tan seguro y que todavía nos amamos, pero nuestro orgullo no quiere aceptarlo, ¿por qué terminamos?, realmente no entiendo, ¿por qué estamos jugando?, si puedo jurar que me estás perdiendo, no te pongas fuerte y volvamos a mis brazos, ¿por qué terminamos si sabes bien que nos necesitamos unos a otros?.",es_LATAM,NM,89.95,aceptable
2227636_bt,Tanto Amor (Versión Pop 2012),922,Shaila Dúrcal,"título: Tanto Amor Pop Versión 2012, artista: Shaila Dúrcal. ¿Qué voy a hacer sin tu sonrisa?, ¿Qué voy a hacer si no me miras?, ¿Qué voy a hacer si te despiertas, tus brazos ya no están ahí?, ¿Qué voy a hacer con tu partida?, ¿qué voy a hacer con tu partida hoy?, ¿dejando todo atrás, dejando tanto amor, como te digo en el espejo?, ¿cómo te explico lo que haré si un día me olvidas?, ¿qué voy a hacer hoy que te vas?, ¿dejando todo atrás, dejando tanto amor?, ¿cómo te digo en el espejo?, ¿cómo te explico a mi reflexión?, ¿que no volveré a ti?, que no volveré contigo?, que no voy a volver contigo.",es_LATAM,NM,87.89,aceptable
2229454_bt,El Caminante,766,La dinastia de tuzantla mich,"título: El Walker, artista: La dinastía de tuzantla mich. Soy un pobre caminante, sin dirección y sin dirección, no sé ni de don de venir, ni sé dónde estoy ahora, perezoso solo en el mundo que soy, no sé de dónde vengo, no sé cómo me crié, dicen que era muy pequeña, que cuando estaba huérfana, nunca conocí a mi madre mi padre, sé quién era, mi padre que era un bandido, que en la cárcel murió, dice que era muy pequeño, que murió cuando nací, que pocas personas vienen al mundo, infeliz como yo, cuando tenía veinte años, quería formar mi hogar, pero estar con mi novia, incadas frente al altar, porque no eran hijos de nadie, no, podían casarse con nosotros, ya dejar este caminante, sin dirección y sin dirección, no sé de dónde vengo, ni sé de dónde estoy ahora, vagamente solo en el mundo, no hay desafortunado que soy.",es_LATAM,NM,70.0,aceptable
2233597_bt,Pin Pun,1103,Lapiz Conciente,"Yo soy la casa, yo soy la casa, yo soy la casa, yo soy la casa, yo soy la casa, yo soy la casa, yo soy la casa, yo soy la casa, yo soy la casa, yo soy la casa, yo soy la casa, yo soy la casa, yo soy la casa, yo soy la casa, yo soy la casa, yo soy la casa, yo soy la casa, yo soy la casa, yo soy la casa, yo soy la casa, yo soy la casa, yo soy la casa, yo soy la casa, yo soy la casa, yo soy la casa, yo soy la casa, yo soy la casa, yo soy la casa, yo soy la casa, yo soy la casa, yo soy la casa, yo soy la casa, yo soy la casa, yo soy la casa, yo soy la casa, yo soy",es_LATAM,M,29.94,aceptable
2234550_bt,Aquel Amor,806,Pedro Vargas,"título: Ese Amor, artista: Pedro Vargas. Ese amor, que destruyó mi vida, ese amor, que fue mi perdición, donde caminará, la prenda más querida, donde caminará, ese amor, que quiere a la virgen que, el recuerdo de mis besos, con pasión bendice, que me consagra incluso un poco de su corazón, que destrozó mi vida, donde caminará, la prenda más querida, donde caminará, esa, ese amor.",es_LATAM,NM,63.97,aceptable
2241407_bt,Más Que Palabras,1109,Maki (ESP) (Ft. Davinia Flores),"Título: Más que palabras, artista: Maki ESP Ft. Davinia Flores. Todo nació en un amanecer dulce, pero importa que usted ora a otro Dios, tan delicado, que iba a comprarte cada día un poco de pelo, repetí que los tenía en mi sala del crimen, crimen no era verte antes, no acariciarte, temiendo que la gente me dijera sus palabras de condenación, y es que este mundo ya no entiende razones, tres misiles vuelan alto, y esos niños los comen, sus historias me destruyen, hervir mi sangre, su mirada, fotografía abstracta de aquellos que mueren de hambre, mirar reina mora, no puedes solo, déjame ayudarte contra la incomprensión, tal vez tu dolor no es mi dolor, pero puedo romper tu corazón si es más, te despiertas, más que palabras tus ojos son mi esperanza, tus ojos ya no son más.",es_LATAM,NM,80.62,aceptable
2242362_bt,Ya Lo Pasado Pasado,118,Juan Gabriel,"título: Pasado, artista: Juan Gabriel. El pasado, pasado, no está interesado en mí, si ya sufro y lloro, todo queda, en el ayer, olvidar, olvidar, olvidar, olvidar, olvidar ya, olvidar ya, olvidar ya, tengo en la vida por quien vivir, amar y amarme, nunca más, estaré, solo y triste, otra vez, porque ayer ya olvidar, olvidar ya, olvidar ya, olvidar ya, pedir un aplauso, por el amor que me ha llegado, mil gracias, damas y caballeros muchas gracias, por tanto amor, ven, estoy enamorado, y muy enamorado, mírenme, ha ha ha ha, ha, he olvidado todo, a todo el pasado, dije, adiós, ya me olvido, ya lo olvido, ya me olvido, ya lo olvido, ya lo olvido, ya lo olvido, ya lo olvido, ya lo olvido.",es_LATAM,NM,63.52,aceptable
2242458_bt,El Ranchero Chido,1270,Vaquero's Musical,"título: El Ranchero Chido, artista: Musical de Vaquero. Es un ranchero de moda, a quien le gusta el buen vestido, lleva corbata, gafas negras, anfetas, cassmir, bolsa roja, terciopelo y amarillo el pantalón, camisa verde de quadritos y su hebilla de vaquero, de los más bellos que tienen el ranchero, sombrero de paja, con sus quats a los lados, en la bolsa los cigarros, con clavos en la maceta, comiendo palomitas; que nadie se lo lleva, sus huaraches pura ola, son de plataforma única, tienen el cierre, stomeroles; dicen que son los mejores, tienen su tacón cubano, de un pátina mata un marrano, y ademas... son de patente, aahhh Que chido es! X4, es un ranchero de plena moda, que le gusta el buen vestido, lleva corbata, gafas negras, mancerillas, saco rojo, terciopelo y amarillo, camisa verde de cuadraditos y su hebilla.",es_LATAM,NM,84.36,aceptable
2242618_bt,Mil Cartas,537,Banda lamento show de durango,"título: Mil Cartas, Artista: Banda lamento show of durango. No he estado de ti desde ese día que te vi salir, te he enviado mil cartas de amor pero a nadie, respondes, donde está el amor que me juraste ayer, donde queda conmigo todavía está en mi corazón, todavía vive esta ilusión, si ya te has olvidado de mí no fui, nada a cambio lloraste por mí cuando, me recuerdas, mis lágrimas mojaron las cartas, aquellos que leíste o rompiste, donde está el amor que me juraste ayer, donde queda conmigo aquí, en mi corazón todavía vive esta ilusión, si ya te has olvidado de mí no fui, nada a cambio lloraste por mí cuando me recordaste, mis lágrimas mojaron las letras, los que leíste o rompiste, nunca puedes olvidarte de ti nunca...",es_LATAM,NM,70.14,aceptable
2244456_bt,Entre Tu Cuerpo y el Mio,400,"Milly Quezada,Los Vecinos","título: Entre Tu Cuerpo y Mi, artista: Milly Quezada, Los Vecinos. Sólo contigo, abro mis alas, y el corazón encuentra razón cuando miro tu rostro, sólo contigo, no duele nada, y todo sueño se hace posible y el mañana es posible, sólo contigo, las horas pasan, y es una razón para darte al alma, sólo contigo, siento amor de una manera que nunca he sentido, y no hay espacios vacíos, digo que no, entre tu cuerpo y el mío, todo se sabe, entre tu cuerpo y el mío, y es que sólo contigo, puedo volar sin miedo a caer en el mar del olvido, y no hay espacios vacíos, digo que entre tu cuerpo y el mío, todo se sabe, entre el tuyo y el mío.",es_LATAM,NM,86.46,aceptable
